HTC Wildfire S A510e,1 500   ₽,,https://avito.ru/moskva/telefony/htc_wildfire_s_a510e_1234707264
HTC desire 601,1 000   ₽,,https://avito.ru/moskva/telefony/htc_desire_601_1220956648
HTC One mini 2 чехол,200   ₽,,https://avito.ru/moskva/telefony/htc_one_mini_2_chehol_835383263
Телефон HTC One M7 32GB,4 500   ₽,,https://avito.ru/moskva/telefony/telefon_htc_one_m7_32gb_1482876161
HTC Desire 600 Dual Sim по запчастям,300   ₽,,https://avito.ru/moskva/telefony/htc_desire_600_dual_sim_po_zapchastyam_1087569565
Аккумулятор HTC Legend A6363 (BB96100),500   ₽,,https://avito.ru/moskva/telefony/akkumulyator_htc_legend_a6363_bb96100_775512130
32 Gb HTC One M7,1 800   ₽,,https://avito.ru/moskva/telefony/32_gb_htc_one_m7_1791360641
Htc desire 526g dual sim,2 000   ₽,,https://avito.ru/moskva/telefony/htc_desire_526g_dual_sim_1799904026
Аккумулятор HTC Butterfly (BL83100),500   ₽,,https://avito.ru/moskva/telefony/akkumulyator_htc_butterfly_bl83100_805350487
Дисплей HTC One A9 в сборе,3 500   ₽,,https://avito.ru/moskva/telefony/displey_htc_one_a9_v_sbore_754245133
"Дисплей HTC One E9 Plus, комплект с сенсором",700   ₽,,https://avito.ru/moskva/telefony/displey_htc_one_e9_plus_komplekt_s_sensorom_888848275
HTC One X s720e PJ46100 16Gb по запчастям,300   ₽,,https://avito.ru/moskva/telefony/htc_one_x_s720e_pj46100_16gb_po_zapchastyam_1130930849
Продам HTC Desire C,1 999   ₽,,https://avito.ru/moskva/telefony/prodam_htc_desire_c_1787261776
Дисплеи HTC в наличии,1 090   ₽,,https://avito.ru/moskva/telefony/displei_htc_v_nalichii_1781527323
HTC One S,1 500   ₽,,https://avito.ru/moskva/telefony/htc_one_s_1793680748
"HTC One M9 Новый, Оригинал",8 500   ₽,,https://avito.ru/moskva/telefony/htc_one_m9_novyy_original_1685078827
HTC Desire S pg88100 по запчастям,300   ₽,,https://avito.ru/moskva/telefony/htc_desire_s_pg88100_po_zapchastyam_955360271
HTC Desire SV,700   ₽,,https://avito.ru/moskva/telefony/htc_desire_sv_1469840179
Аккумулятор HTC Desire HD A9191 (BD26100),500   ₽,,https://avito.ru/moskva/telefony/akkumulyator_htc_desire_hd_a9191_bd26100_775469985
HTC Touch Diamond,1 590   ₽,,https://avito.ru/moskva/telefony/htc_touch_diamond_526216311
HTC C620e Windows Phone 8X,4 000   ₽,,https://avito.ru/moskva/telefony/htc_c620e_windows_phone_8x_1796556634
Htc,7 999   ₽,,https://avito.ru/moskva/telefony/htc_1796867795
HTC Desire Z,2 999   ₽,,https://avito.ru/moskva/telefony/htc_desire_z_1800891486
HTC Touch P3450 Elf + аксессуары,1 600   ₽,,https://avito.ru/moskva/telefony/htc_touch_p3450_elf_aksessuary_885202902
Телефон HTC Sensation XE,1 600   ₽,,https://avito.ru/moskva/telefony/telefon_htc_sensation_xe_1763386173
HTC,500   ₽,,https://avito.ru/moskva/telefony/htc_1342916622
Hts One S Телефон,2 300   ₽,,https://avito.ru/moskva/telefony/hts_one_s_telefon_1817906997
HTC Desire HD,1 000   ₽,,https://avito.ru/moskva/telefony/htc_desire_hd_1784825741
HTC Desire Z,2 999   ₽,,https://avito.ru/moskva/telefony/htc_desire_z_1800891486
Аккумулятор HTC Desire HD A9191 (BD26100),500   ₽,,https://avito.ru/moskva/telefony/akkumulyator_htc_desire_hd_a9191_bd26100_775469985
Телефон HTC touch diamond,700   ₽,,https://avito.ru/moskva/telefony/telefon_htc_touch_diamond_1129595615
HTC Touch P3450 Elf + аксессуары,1 600   ₽,,https://avito.ru/moskva/telefony/htc_touch_p3450_elf_aksessuary_885202902
HTC Desire 500 dual sim,1 000   ₽,,https://avito.ru/moskva/telefony/htc_desire_500_dual_sim_1800620198
HTC 628,2 500   ₽,,https://avito.ru/moskva/telefony/htc_628_1789666312
HTC sensation,4 000   ₽,,https://avito.ru/moskva/telefony/htc_sensation_1034509769
Телефон HTC Sensation XL,2 850   ₽,,https://avito.ru/moskva/telefony/telefon_htc_sensation_xl_1181063181
HTC MAX 4G,1 500   ₽,,https://avito.ru/moskva/telefony/htc_max_4g_1137886319
HTC One (E8) dual sim,4 000   ₽,,https://avito.ru/moskva/telefony/htc_one_e8_dual_sim_1013328373
HTC One S Z560e по запчастям,300   ₽,,https://avito.ru/moskva/telefony/htc_one_s_z560e_po_zapchastyam_982628985
HTC radar c110e,350   ₽,,https://avito.ru/moskva/telefony/htc_radar_c110e_1696630795
HTC Sensation XE,2 000   ₽,,https://avito.ru/moskva/telefony/htc_sensation_xe_1518664123
HTC desire X,1 500   ₽,,https://avito.ru/moskva/telefony/htc_desire_x_1458170984
Чехлы для HTC desire 830 новые,150   ₽,,https://avito.ru/moskva/telefony/chehly_dlya_htc_desire_830_novye_1396175596
Чехол книжка для HTC One M7 (черный) - 2 вида,50   ₽,,https://avito.ru/moskva/telefony/chehol_knizhka_dlya_htc_one_m7_chernyy_-_2_vida_896625665
Смартфон HTC Desire 628 (синий),3 500   ₽,,https://avito.ru/moskva/telefony/smartfon_htc_desire_628_siniy_1403607223
HTC PG86100,1 500   ₽,,https://avito.ru/moskva/telefony/htc_pg86100_1508354213
Аккумулятор HTC Touch HD T8282,500   ₽,,https://avito.ru/moskva/telefony/akkumulyator_htc_touch_hd_t8282_775602271
Продаю htc 626,3 500   ₽,,https://avito.ru/moskva/telefony/prodayu_htc_626_1792881667
Дисплей HTC Desire 510 комплект с сенсором,500   ₽,,https://avito.ru/moskva/telefony/displey_htc_desire_510_komplekt_s_sensorom_885295152
Аккумуляторная батарея BG32100 для HTC Incredible,430   ₽,,https://avito.ru/moskva/telefony/akkumulyatornaya_batareya_bg32100_dlya_htc_incredible_1561217378
HTC HD2,2 000   ₽,,https://avito.ru/moskva/telefony/htc_hd2_1804222164
Навигационный коммуникатор HTC P3300 Artemis,500   ₽,,https://avito.ru/moskva/telefony/navigatsionnyy_kommunikator_htc_p3300_artemis_1802929756
Шлейф HTC One M8 (разъем зарядки и микрофон),350   ₽,,https://avito.ru/moskva/telefony/shleyf_htc_one_m8_razem_zaryadki_i_mikrofon_769955163
Телефон мобильный HTC Desire Z,2 500   ₽,,https://avito.ru/moskva/telefony/telefon_mobilnyy_htc_desire_z_1777753526
HTC One M8 на запчасти,500   ₽,,https://avito.ru/moskva/telefony/htc_one_m8_na_zapchasti_1778720742
Аккумулятор HTC One V (BK76100),500   ₽,,https://avito.ru/moskva/telefony/akkumulyator_htc_one_v_bk76100_775590121
Аккумулятор HTC One Max (B0P3P100),500   ₽,,https://avito.ru/moskva/telefony/akkumulyator_htc_one_max_b0p3p100_775578905
"Чехлы на телефоны vernee m5, HTC m8",80   ₽,,https://avito.ru/moskva/telefony/chehly_na_telefony_vernee_m5_htc_m8_1420205282
Чехол на HTC One,500   ₽,,https://avito.ru/moskva/telefony/chehol_na_htc_one_935202163
HTC смартфон на windows mobile,1   ₽,,https://avito.ru/moskva/telefony/htc_smartfon_na_windows_mobile_1611380587
Аккумулятор HTC Windows Phone 8S (BM59100),500   ₽,,https://avito.ru/moskva/telefony/akkumulyator_htc_windows_phone_8s_bm59100_775624854
HTC desire 310,200   ₽,,https://avito.ru/moskva/telefony/htc_desire_310_1720152073
"Смартфон HTC Touch Diamond2, Topaz, T5353",800   ₽,,https://avito.ru/moskva/telefony/smartfon_htc_touch_diamond2_topaz_t5353_1637002906
Коммуникатор HTC P3300 Artemis,1 000   ₽,,https://avito.ru/moskva/telefony/kommunikator_htc_p3300_artemis_1342054307
HTC Desire. Оригинал,1 500   ₽,,https://avito.ru/moskva/telefony/htc_desire._original_1442435472
Держатель Sim-карты HTC Desire 626/628/826,150   ₽,,https://avito.ru/moskva/telefony/derzhatel_sim-karty_htc_desire_626628826_779996745
HTC one A9,4 000   ₽,,https://avito.ru/moskva/telefony/htc_one_a9_1809014884
HTC 10 EVO,7 000   ₽,,https://avito.ru/moskva/telefony/htc_10_evo_1803925419
Аккумулятор HTC Desire Eye (B0PFH100),500   ₽,,https://avito.ru/moskva/telefony/akkumulyator_htc_desire_eye_b0pfh100_938182642
HTC One m7 дисплей,1 000   ₽,,https://avito.ru/moskva/telefony/htc_one_m7_displey_1596150898
"Чехол для HTC One M9, новый",500   ₽,,https://avito.ru/moskva/telefony/chehol_dlya_htc_one_m9_novyy_1058103261
Htc one a9,5 500   ₽,,https://avito.ru/moskva/telefony/htc_one_a9_1786758777
Дисплей HTC Desire 310 в сборе,1 000   ₽,,https://avito.ru/moskva/telefony/displey_htc_desire_310_v_sbore_568511612
Дисплей HTC One mini в сборе,1 000   ₽,,https://avito.ru/moskva/telefony/displey_htc_one_mini_v_sbore_568527174
Htc wildfire s rus,1 000   ₽,,https://avito.ru/moskva/telefony/htc_wildfire_s_rus_1798842926
HTC Diamond 2,900   ₽,,https://avito.ru/moskva/telefony/htc_diamond_2_1474869586
Дисплей HTC Desire 310 в сборе,1 000   ₽,,https://avito.ru/moskva/telefony/displey_htc_desire_310_v_sbore_568511612
Дисплей HTC One mini в сборе,1 000   ₽,,https://avito.ru/moskva/telefony/displey_htc_one_mini_v_sbore_568527174
"Чехол для HTC One M9, новый",500   ₽,,https://avito.ru/moskva/telefony/chehol_dlya_htc_one_m9_novyy_1058103261
HTC коммуникатор,600   ₽,,https://avito.ru/moskva/telefony/htc_kommunikator_1314160248
Дисплей HTC Desire 601 в сборе,1 500   ₽,,https://avito.ru/moskva/telefony/displey_htc_desire_601_v_sbore_590952527
Дисплей HTC Desire 616 в сборе,1 400   ₽,,https://avito.ru/moskva/telefony/displey_htc_desire_616_v_sbore_574825830
HTC Sensation XE,2 000   ₽,,https://avito.ru/moskva/telefony/htc_sensation_xe_989473981
Аккумулятор HTC Desire A8181/Google Nexus One G5,500   ₽,,https://avito.ru/moskva/telefony/akkumulyator_htc_desire_a8181google_nexus_one_g5_775370203
Hts touch2,1 250   ₽,,https://avito.ru/moskva/telefony/hts_touch2_831250229
Телефон HTC MAX 4G,8 499   ₽,,https://avito.ru/moskva/telefony/telefon_htc_max_4g_249989322
HTC Desire,950   ₽,,https://avito.ru/moskva/telefony/htc_desire_1666230707
Htc desire,2 000   ₽,,https://avito.ru/moskva/telefony/htc_desire_381601244
Htc one,3 800   ₽,,https://avito.ru/moskva/telefony/htc_one_1500936152
HTC Sensation XL,3 000   ₽,,https://avito.ru/moskva/telefony/htc_sensation_xl_974676174
HTC Legend (на запчасти),1 290   ₽,,https://avito.ru/moskva/telefony/htc_legend_na_zapchasti_1771197930
HTC One X (на запчасти/ремонт) (новая батарея),900   ₽,,https://avito.ru/moskva/telefony/htc_one_x_na_zapchastiremont_novaya_batareya_1605002564
Смартфон HTC Wildfire,800   ₽,,https://avito.ru/moskva/telefony/smartfon_htc_wildfire_1371132823
Аккумулятор HTC Desire 316/516 (bopb5100),500   ₽,,https://avito.ru/moskva/telefony/akkumulyator_htc_desire_316516_bopb5100_775408429
Смартфон htc P3600,1 500   ₽,,https://avito.ru/moskva/telefony/smartfon_htc_p3600_957923663
HTC на запчасти,500   ₽,,https://avito.ru/moskva/telefony/htc_na_zapchasti_1809365836
Дисплей HTC One ME в сборе,1 300   ₽,,https://avito.ru/moskva/telefony/displey_htc_one_me_v_sbore_651179798
Чехол на HTC 820,300   ₽,,https://avito.ru/moskva/telefony/chehol_na_htc_820_1772113803
Продам HTC One E9s,3 000   ₽,,https://avito.ru/moskva/telefony/prodam_htc_one_e9s_1697119280
Дисплей HTC Desire 816 в сборе,1 500   ₽,,https://avito.ru/moskva/telefony/displey_htc_desire_816_v_sbore_568521740
Htc one m7,3 650   ₽,,https://avito.ru/moskva/telefony/htc_one_m7_1806548596
"HTC Desire, Sony Ericsson k770i",1 000   ₽,,https://avito.ru/moskva/telefony/htc_desire_sony_ericsson_k770i_1808026020
Телефон HTC,500   ₽,,https://avito.ru/moskva/telefony/telefon_htc_1819514122
Аккумулятор HTC HD2 Leo T8585 (BB81100),500   ₽,,https://avito.ru/moskva/telefony/akkumulyator_htc_hd2_leo_t8585_bb81100_775479138
Дисплей HTC Butterfly 2 в сборе,1 800   ₽,,https://avito.ru/moskva/telefony/displey_htc_butterfly_2_v_sbore_568484527
HTC One S,2 000   ₽,,https://avito.ru/moskva/telefony/htc_one_s_1800781566
Дисплей HTC One в сборе,800   ₽,,https://avito.ru/moskva/telefony/displey_htc_one_v_sbore_568683337
Аккумулятор HTC Max 4G T8290 (BA S310),500   ₽,,https://avito.ru/moskva/telefony/akkumulyator_htc_max_4g_t8290_ba_s310_775638099
HTC One X на запчасти,300   ₽,,https://avito.ru/moskva/telefony/htc_one_x_na_zapchasti_1029928116
Чехол на HTC m8,400   ₽,,https://avito.ru/moskva/telefony/chehol_na_htc_m8_782308807
HTC Desire,1 000   ₽,,https://avito.ru/moskva/telefony/htc_desire_1255277886
HTC One E8 White. Односимочный абсолютно новый,15 000   ₽,,https://avito.ru/moskva/telefony/htc_one_e8_white._odnosimochnyy_absolyutno_novyy_532220703
Силиконовые накладки для HTC Desire 816,50   ₽,,https://avito.ru/moskva/telefony/silikonovye_nakladki_dlya_htc_desire_816_1408709017
Дисплей HTC Desire 820 в сборе,1 200   ₽,,https://avito.ru/moskva/telefony/displey_htc_desire_820_v_sbore_568522328
Дисплей HTC U Ultra в сборе,2 000   ₽,,https://avito.ru/moskva/telefony/displey_htc_u_ultra_v_sbore_1219244550
HTC оригинал,250   ₽,,https://avito.ru/moskva/telefony/htc_original_1792789551
Дисплей HTC Desire 300 в сборе,1 200   ₽,,https://avito.ru/moskva/telefony/displey_htc_desire_300_v_sbore_568485326
Yusu(htc),1 500   ₽,,https://avito.ru/moskva/telefony/yusuhtc_1793731737
HTC kais 130,1 000   ₽,,https://avito.ru/moskva/telefony/htc_kais_130_1784523944
HTC Touch Cruise P3650,2 000   ₽,,https://avito.ru/moskva/telefony/htc_touch_cruise_p3650_1216730663
HTC desire 820g,4 500   ₽,,https://avito.ru/moskva/telefony/htc_desire_820g_1818341315
Дисплей HTC U11 в сборе черный,3 300   ₽,,https://avito.ru/moskva/telefony/displey_htc_u11_v_sbore_chernyy_1240318472
HTC PLO1100,1 500   ₽,,https://avito.ru/moskva/telefony/htc_plo1100_634157522
Телефон HTC,1 000   ₽,,https://avito.ru/moskva/telefony/telefon_htc_1109338223
Дисплей HTC U Ultra в сборе,2 000   ₽,,https://avito.ru/moskva/telefony/displey_htc_u_ultra_v_sbore_1219244550
Дисплей HTC U11 в сборе черный,3 300   ₽,,https://avito.ru/moskva/telefony/displey_htc_u11_v_sbore_chernyy_1240318472
HTC Desire 501 Dual Sim,500   ₽,,https://avito.ru/moskva/telefony/htc_desire_501_dual_sim_1655748436
HTC Desire 628,4 000   ₽,,https://avito.ru/moskva/telefony/htc_desire_628_1805937638
Htc 3300,890   ₽,,https://avito.ru/moskva/telefony/htc_3300_1049405685
HTC Windows 8X,1 300   ₽,,https://avito.ru/moskva/telefony/htc_windows_8x_1413244373
Аккумулятор HTC Hero A6262/G3 (BA S380),500   ₽,,https://avito.ru/moskva/telefony/akkumulyator_htc_hero_a6262g3_ba_s380_775481491
Дисплей HTC Desire 626 в сборе,1 400   ₽,,https://avito.ru/moskva/telefony/displey_htc_desire_626_v_sbore_626679216
HTC Desire,2 500   ₽,,https://avito.ru/moskva/telefony/htc_desire_1819852229
Аккумулятор HTC X10,500   ₽,,https://avito.ru/moskva/telefony/akkumulyator_htc_x10_1561615276
HTC one е9s,6 000   ₽,,https://avito.ru/moskva/telefony/htc_one_e9s_1499433068
Смартфон HTC Sensation XE,2 500   ₽,,https://avito.ru/moskva/telefony/smartfon_htc_sensation_xe_1548532711
"HTC,SAMSUNG,Nokia,Sony,Philips,Lenovo бамперы чехл",200   ₽,,https://avito.ru/moskva/telefony/htcsamsungnokiasonyphilipslenovo_bampery_chehl_1723415876
HTC U 11life голубой 3/32 гб,7 500   ₽,,https://avito.ru/moskva/telefony/htc_u_11life_goluboy_332_gb_1795290880
Чехол HTC M7 новый,50   ₽,,https://avito.ru/moskva/telefony/chehol_htc_m7_novyy_1518715054
HTC 500,1 000   ₽,,https://avito.ru/moskva_zelenograd/telefony/htc_500_1258927288?slocation=637640
Htc one a9s,6 500   ₽,,https://avito.ru/moskva/telefony/htc_one_a9s_1791854936
Аккумулятор HTC Desire 616 Dual Sim (B0PBM100),500   ₽,,https://avito.ru/moskva/telefony/akkumulyator_htc_desire_616_dual_sim_b0pbm100_815320287
HTC M7 (на запчасти),2 200   ₽,,https://avito.ru/moskva/telefony/htc_m7_na_zapchasti_1779372903
HTC Incredible S Rus,500   ₽,,https://avito.ru/moskva/telefony/htc_incredible_s_rus_813894370
HTC Desire 626/626S Чехол,500   ₽,,https://avito.ru/moskva/telefony/htc_desire_626626s_chehol_1216123627
Коммуникатор htc Touch Diamond,3 500   ₽,,https://avito.ru/moskva/telefony/kommunikator_htc_touch_diamond_916373274
Дисплей HTC Desire 828 в сборе,1 400   ₽,,https://avito.ru/moskva/telefony/displey_htc_desire_828_v_sbore_884718907
Htc chacha,5 900   ₽,,https://avito.ru/moskva/telefony/htc_chacha_1805172890
Телефон HTC,1 300   ₽,,https://avito.ru/moskva/telefony/telefon_htc_1801603276
Аккумуляторы для HTC HD2,300   ₽,,https://avito.ru/moskva/telefony/akkumulyatory_dlya_htc_hd2_1597661588
Смартфон HTC One mini 2 (мобильный телефон),3 300   ₽,,https://avito.ru/moskva/telefony/smartfon_htc_one_mini_2_mobilnyy_telefon_568402962
Верхняя плата HTC ONE разные,800   ₽,,https://avito.ru/moskva/telefony/verhnyaya_plata_htc_one_raznye_810720311
Дисплей HTC One E9s в сборе,1 500   ₽,,https://avito.ru/moskva/telefony/displey_htc_one_e9s_v_sbore_838147316
Дисплей HTC One dual sim в сборе,900   ₽,,https://avito.ru/moskva/telefony/displey_htc_one_dual_sim_v_sbore_574826703
Продается телефон HTC Desire V,2 500   ₽,,https://avito.ru/moskva/telefony/prodaetsya_telefon_htc_desire_v_1819148313
Дисплей HTC One E8 dual sim в сборе,1 300   ₽,,https://avito.ru/moskva/telefony/displey_htc_one_e8_dual_sim_v_sbore_574827240
Дисплей HTC One M9 Plus в сборе,1 500   ₽,,https://avito.ru/moskva/telefony/displey_htc_one_m9_plus_v_sbore_843649217
Дисплей HTC One M9s в сборе,1 700   ₽,,https://avito.ru/moskva/telefony/displey_htc_one_m9s_v_sbore_758959448
Чехлы для телефона HTC desire 610,50   ₽,,https://avito.ru/moskva/telefony/chehly_dlya_telefona_htc_desire_610_979578059
"Htc 10, 32GB, озу 3GB, 8 ядер, NFS",3 500   ₽,,https://avito.ru/moskva/telefony/htc_10_32gb_ozu_3gb_8_yader_nfs_1810757592
HTC One X,3 500   ₽,,https://avito.ru/moskva/telefony/htc_one_x_1303022598
Дисплей HTC Desire 700 dual sim в сборе,2 000   ₽,,https://avito.ru/moskva/telefony/displey_htc_desire_700_dual_sim_v_sbore_568520518
Дисплей HTC Desire 526G в сборе,1 400   ₽,,https://avito.ru/moskva/telefony/displey_htc_desire_526g_v_sbore_643582285
"Телефон HTC U 11 64G, цвет Sapphire Black",26 000   ₽,,https://avito.ru/moskva/telefony/telefon_htc_u_11_64g_tsvet_sapphire_black_1472252478
Продам телефон и планшет,7 000   ₽,,https://avito.ru/moskva/telefony/prodam_telefon_i_planshet_1783411605
HTC desire 820 dualSim,5 500   ₽,,https://avito.ru/moskva/telefony/htc_desire_820_dualsim_1564495471
Два телефона HTC на запчасти,1 000   ₽,,https://avito.ru/moskva/telefony/dva_telefona_htc_na_zapchasti_1172263526
Смартфон HTC,800   ₽,,https://avito.ru/moskva/telefony/smartfon_htc_1315898918
Дисплей HTC One M9 в сборе,1 200   ₽,,https://avito.ru/moskva/telefony/displey_htc_one_m9_v_sbore_568524855
HTC One X,2 500   ₽,,https://avito.ru/moskva/telefony/htc_one_x_1792807784
Чехол HTC U11,299   ₽,,https://avito.ru/moskva/telefony/chehol_htc_u11_1378634541
HTC radar,300   ₽,,https://avito.ru/moskva/telefony/htc_radar_1686383691
HTC Desire S б/у,1 999   ₽,,https://avito.ru/moskva/telefony/htc_desire_s_bu_1770602280
HTC HD2 T8585 по запчастям,300   ₽,,https://avito.ru/moskva/telefony/htc_hd2_t8585_po_zapchastyam_933898592
HTS Desire 601,Цена не указана,,https://avito.ru/moskva/telefony/hts_desire_601_1549013639
HTC Wildfire S rus,3 500   ₽,,https://avito.ru/moskva/telefony/htc_wildfire_s_rus_973436672
Продам телефон и планшет,7 000   ₽,,https://avito.ru/moskva/telefony/prodam_telefon_i_planshet_1783411605
Шлейф зарядки HTC,300   ₽,,https://avito.ru/moskva/telefony/shleyf_zaryadki_htc_1468681696
HTC HD2 T8585 по запчастям,300   ₽,,https://avito.ru/moskva/telefony/htc_hd2_t8585_po_zapchastyam_933898592
Чехол HTC U11,299   ₽,,https://avito.ru/moskva/telefony/chehol_htc_u11_1378634541
Телефон HTC desire 630 dual sim,7 000   ₽,,https://avito.ru/moskva/telefony/telefon_htc_desire_630_dual_sim_1800418471
Дисплей HTC One M9 в сборе,1 200   ₽,,https://avito.ru/moskva/telefony/displey_htc_one_m9_v_sbore_568524855
Коммуникатор кпк HTC,899   ₽,,https://avito.ru/moskva/telefony/kommunikator_kpk_htc_1289278331
Htc one x9 dual sim,9 000   ₽,,https://avito.ru/moskva/telefony/htc_one_x9_dual_sim_1794263727
Htc one max,5 500   ₽,,https://avito.ru/moskva/telefony/htc_one_max_1817441107
Задняя крышка HTC U Play (разные цвета),950   ₽,,https://avito.ru/moskva/telefony/zadnyaya_kryshka_htc_u_play_raznye_tsveta_1390507402
Новые наушники HTC,500   ₽,,https://avito.ru/moskva/telefony/novye_naushniki_htc_866390657
"Смартфоны HTC, one 2, и 9m",2 000   ₽,,https://avito.ru/moskva/telefony/smartfony_htc_one_2_i_9m_1813796140
Чехол для HTC U11,150   ₽,,https://avito.ru/moskva/telefony/chehol_dlya_htc_u11_1641128231
HTC ONE E,5 000   ₽,,https://avito.ru/moskva/telefony/htc_one_e_1422066733
HTC Desire X,800   ₽,,https://avito.ru/moskva/telefony/htc_desire_x_1758982287
HTC Touch Diamond2 (T5353 / Topaz),500   ₽,,https://avito.ru/moskva/telefony/htc_touch_diamond2_t5353_topaz_1265232478
Htc,800   ₽,,https://avito.ru/moskva/telefony/htc_1794474920
HTC Desire a8181,1 800   ₽,,https://avito.ru/moskva/telefony/htc_desire_a8181_880516095
HTC one 8M,5 900   ₽,,https://avito.ru/moskva/telefony/htc_one_8m_1200158896
Чехол для HTC Один M9 противоударный,250   ₽,,https://avito.ru/moskva/telefony/chehol_dlya_htc_odin_m9_protivoudarnyy_1493524135
HTC Desire 630 dual,4 000   ₽,,https://avito.ru/moskva/telefony/htc_desire_630_dual_1805758081
HTC desire V На запчасти (как донор),1 000   ₽,,https://avito.ru/moskva/telefony/htc_desire_v_na_zapchasti_kak_donor_563169289
Дисплей HTC U Play в сборе черный,1 500   ₽,,https://avito.ru/moskva/telefony/displey_htc_u_play_v_sbore_chernyy_1427575820
Смартфон HTC One dual sim,3 000   ₽,,https://avito.ru/moskva/telefony/smartfon_htc_one_dual_sim_1808176801
Защитное стекло HTC Desire 300/310/320/326,100   ₽,,https://avito.ru/moskva/telefony/zaschitnoe_steklo_htc_desire_300310320326_772200212
Дисплей HTC Desire 816 Dual Sim в сборе,1 500   ₽,,https://avito.ru/moskva/telefony/displey_htc_desire_816_dual_sim_v_sbore_634759268
Дисплей HTC Desire 728G в сборе,2 200   ₽,,https://avito.ru/moskva/telefony/displey_htc_desire_728g_v_sbore_745714700
Дисплей HTC One S Z520e в сборе,1 300   ₽,,https://avito.ru/moskva/telefony/displey_htc_one_s_z520e_v_sbore_568682778
Htc rhyme,2 000   ₽,,https://avito.ru/moskva/telefony/htc_rhyme_977164173
HTC Desire S на запчасти,500   ₽,,https://avito.ru/moskva/telefony/htc_desire_s_na_zapchasti_1792890255
HTC Touch2,200   ₽,,https://avito.ru/moskva/telefony/htc_touch2_1106875513
Телефон мобильный HTC ChaCha,2 000   ₽,,https://avito.ru/moskva/telefony/telefon_mobilnyy_htc_chacha_1777533846
HTC U-ultra 4/64,7 000   ₽,,https://avito.ru/moskva/telefony/htc_u-ultra_464_1251271511
Телефон HTC MAX 4G (yota),2 500   ₽,,https://avito.ru/moskva/telefony/telefon_htc_max_4g_yota_1817249002
HTC Desire S,2 000   ₽,,https://avito.ru/moskva/telefony/htc_desire_s_1171052831
HTC Incredible S,550   ₽,,https://avito.ru/moskva/telefony/htc_incredible_s_1794036773
Телефон htc,500   ₽,,https://avito.ru/moskva/telefony/telefon_htc_1777601165
HTC 626,4 500   ₽,,https://avito.ru/moskva/telefony/htc_626_1818626342
Смартфон HTC Desire 300,1 400   ₽,,https://avito.ru/moskva/telefony/smartfon_htc_desire_300_1099378066
Дисплей HTC One E9+ в сборе,1 500   ₽,,https://avito.ru/moskva/telefony/displey_htc_one_e9_v_sbore_838217747
HTC Wildfire S,700   ₽,,https://avito.ru/moskva/telefony/htc_wildfire_s_923944984
Телефон HTC Desire A8181,800   ₽,,https://avito.ru/moskva/telefony/telefon_htc_desire_a8181_1489733587
HTC Desire 728G dual sim,6 000   ₽,,https://avito.ru/moskva/telefony/htc_desire_728g_dual_sim_1609838148
HTC One M7 silver,5 000   ₽,,https://avito.ru/moskva/telefony/htc_one_m7_silver_1792173621
HTC touch 3450,1 500   ₽,,https://avito.ru/moskva/telefony/htc_touch_3450_666078809
HTC 310,400   ₽,,https://avito.ru/moskva/telefony/htc_310_1297215153
HTC One mini (черный),5 000   ₽,,https://avito.ru/moskva/telefony/htc_one_mini_chernyy_1798028225
HTC Windows Phone 8s,2 500   ₽,,https://avito.ru/moskva/telefony/htc_windows_phone_8s_1663982598
Дисплей HTC One E9+ в сборе,1 500   ₽,,https://avito.ru/moskva/telefony/displey_htc_one_e9_v_sbore_838217747
"Телефон HTC, iPhone 5",2 500   ₽,,https://avito.ru/moskva/telefony/telefon_htc_iphone_5_1786665900
HTC Sensation,1 500   ₽,,https://avito.ru/moskva/telefony/htc_sensation_1431593357
Htc desire hd a9191,1 000   ₽,,https://avito.ru/moskva/telefony/htc_desire_hd_a9191_1785955195
Телефон HTC,1 200   ₽,,https://avito.ru/moskva/telefony/telefon_htc_1809226084
HTC wildfire,3 000   ₽,,https://avito.ru/moskva/telefony/htc_wildfire_1172412467
HTC One X на запчасти,2 500   ₽,,https://avito.ru/moskva/telefony/htc_one_x_na_zapchasti_1000724246
HTC Desire A8181 (на запчасти),800   ₽,,https://avito.ru/moskva/telefony/htc_desire_a8181_na_zapchasti_842809525
HTC One S,3 500   ₽,,https://avito.ru/moskva/telefony/htc_one_s_1425857799
HTC One (M7) 2013 года,5 000   ₽,,https://avito.ru/moskva/telefony/htc_one_m7_2013_goda_1790426614
Смартфон HTC ONE m7 32Gb,4 000   ₽,,https://avito.ru/moskva/telefony/smartfon_htc_one_m7_32gb_1096945104
HTC телефон,2 500   ₽,,https://avito.ru/moskva/telefony/htc_telefon_1157656826
HTC Desire 526G,2 599   ₽,,https://avito.ru/moskva/telefony/htc_desire_526g_1635179249
Телефон HTC T510,4 000   ₽,,https://avito.ru/moskva/telefony/telefon_htc_t510_1586794447
HTC Desire 326G dual sim,3 000   ₽,,https://avito.ru/moskva/telefony/htc_desire_326g_dual_sim_1763907752
HTC сотовый телефон,1 000   ₽,,https://avito.ru/moskva/telefony/htc_sotovyy_telefon_1652751470
HTC Desire A8181,1 000   ₽,,https://avito.ru/moskva/telefony/htc_desire_a8181_828868392
Htc desire 601,2 000   ₽,,https://avito.ru/moskva/telefony/htc_desire_601_1793364997
HTC Desire S,500   ₽,,https://avito.ru/moskva/telefony/htc_desire_s_1544603740
